classId,studentId,date,status,createdAt,id
"33","10","2025-12-03","present","2025-12-03T18:17:09.700Z","154"
"33","11","2025-12-03","absent","2025-12-03T18:17:09.700Z","155"
"33","12","2025-12-03","present","2025-12-03T18:17:09.701Z","156"
"33","13","2025-12-03","present","2025-12-03T18:17:09.701Z","157"
"33","14","2025-12-03","present","2025-12-03T18:17:09.702Z","158"
"33","15","2025-12-03","absent","2025-12-03T18:17:09.702Z","159"
"33","16","2025-12-03","present","2025-12-03T18:17:09.703Z","160"
"33","17","2025-12-03","present","2025-12-03T18:17:09.703Z","161"
"33","18","2025-12-03","present","2025-12-03T18:17:09.704Z","162"
"33","19","2025-12-03","absent","2025-12-03T18:17:09.704Z","163"
"33","20","2025-12-03","present","2025-12-03T18:17:09.704Z","164"
"33","21","2025-12-03","present","2025-12-03T18:17:09.705Z","165"
"33","22","2025-12-03","present","2025-12-03T18:17:09.705Z","166"
"33","23","2025-12-03","absent","2025-12-03T18:17:09.705Z","167"
"33","24","2025-12-03","present","2025-12-03T18:17:09.705Z","168"
"33","25","2025-12-03","present","2025-12-03T18:17:09.706Z","169"
"33","26","2025-12-03","present","2025-12-03T18:17:09.706Z","170"
"33","27","2025-12-03","absent","2025-12-03T18:17:09.708Z","171"
"33","28","2025-12-03","present","2025-12-03T18:17:09.709Z","172"
"33","29","2025-12-03","present","2025-12-03T18:17:09.710Z","173"
"33","30","2025-12-03","present","2025-12-03T18:17:09.710Z","174"
"33","31","2025-12-03","absent","2025-12-03T18:17:09.711Z","175"
"33","32","2025-12-03","present","2025-12-03T18:17:09.711Z","176"
"33","33","2025-12-03","present","2025-12-03T18:17:09.711Z","177"
"33","34","2025-12-03","present","2025-12-03T18:17:09.712Z","178"
"33","35","2025-12-03","absent","2025-12-03T18:17:09.712Z","179"
"33","36","2025-12-03","present","2025-12-03T18:17:09.712Z","180"
"33","37","2025-12-03","present","2025-12-03T18:17:09.712Z","181"
"33","38","2025-12-03","present","2025-12-03T18:17:09.712Z","182"
"33","53","2025-12-03","absent","2025-12-03T18:17:09.712Z","183"
"33","54","2025-12-03","present","2025-12-03T18:17:09.713Z","184"
"33","1","2025-12-03","present","2025-12-03T18:17:23.279Z","185"
"33","2","2025-12-03","present","2025-12-03T18:17:23.281Z","186"
"33","3","2025-12-03","absent","2025-12-03T18:17:23.283Z","187"
"33","4","2025-12-03","present","2025-12-03T18:17:23.285Z","188"
"33","5","2025-12-03","present","2025-12-03T18:17:23.286Z","189"
"33","6","2025-12-03","present","2025-12-03T18:17:23.286Z","190"
"33","7","2025-12-03","absent","2025-12-03T18:17:23.287Z","191"
"33","8","2025-12-03","present","2025-12-03T18:17:23.288Z","192"
"33","9","2025-12-03","present","2025-12-03T18:17:23.289Z","193"
"33","10","2025-12-03","present","2025-12-03T18:17:23.295Z","194"
"33","11","2025-12-03","absent","2025-12-03T18:17:23.296Z","195"
"33","12","2025-12-03","present","2025-12-03T18:17:23.297Z","196"
"33","13","2025-12-03","present","2025-12-03T18:17:23.299Z","197"
"33","14","2025-12-03","present","2025-12-03T18:17:23.300Z","198"
"33","15","2025-12-03","absent","2025-12-03T18:17:23.301Z","199"
"33","16","2025-12-03","present","2025-12-03T18:17:23.302Z","200"
"33","17","2025-12-03","present","2025-12-03T18:17:23.302Z","201"
"33","18","2025-12-03","present","2025-12-03T18:17:23.303Z","202"
"33","19","2025-12-03","absent","2025-12-03T18:17:23.303Z","203"
"33","20","2025-12-03","present","2025-12-03T18:17:23.304Z","204"
"33","21","2025-12-03","present","2025-12-03T18:17:23.304Z","205"
"33","22","2025-12-03","present","2025-12-03T18:17:23.305Z","206"
"33","23","2025-12-03","absent","2025-12-03T18:17:23.305Z","207"
"33","24","2025-12-03","present","2025-12-03T18:17:23.306Z","208"
"33","25","2025-12-03","present","2025-12-03T18:17:23.307Z","209"
"33","26","2025-12-03","present","2025-12-03T18:17:23.310Z","210"
"33","27","2025-12-03","absent","2025-12-03T18:17:23.311Z","211"
"33","28","2025-12-03","present","2025-12-03T18:17:23.312Z","212"
"33","29","2025-12-03","present","2025-12-03T18:17:23.313Z","213"
"33","30","2025-12-03","present","2025-12-03T18:17:23.314Z","214"
"33","31","2025-12-03","absent","2025-12-03T18:17:23.315Z","215"
"33","32","2025-12-03","present","2025-12-03T18:17:23.315Z","216"
"33","33","2025-12-03","present","2025-12-03T18:17:23.316Z","217"
"33","34","2025-12-03","present","2025-12-03T18:17:23.317Z","218"
"33","35","2025-12-03","absent","2025-12-03T18:17:23.318Z","219"
"33","36","2025-12-03","present","2025-12-03T18:17:23.319Z","220"
"33","37","2025-12-03","present","2025-12-03T18:17:23.319Z","221"
"33","38","2025-12-03","present","2025-12-03T18:17:23.320Z","222"
"33","53","2025-12-03","absent","2025-12-03T18:17:23.320Z","223"
"33","54","2025-12-03","present","2025-12-03T18:17:23.321Z","224"
"33","1","2025-12-03","present","2025-12-03T18:17:26.066Z","225"
"33","2","2025-12-03","present","2025-12-03T18:17:26.066Z","226"
"33","3","2025-12-03","absent","2025-12-03T18:17:26.066Z","227"
"33","4","2025-12-03","present","2025-12-03T18:17:26.066Z","228"
"33","5","2025-12-03","present","2025-12-03T18:17:26.066Z","229"
"33","6","2025-12-03","present","2025-12-03T18:17:26.066Z","230"
"33","7","2025-12-03","absent","2025-12-03T18:17:26.066Z","231"
"33","8","2025-12-03","present","2025-12-03T18:17:26.066Z","232"
"33","9","2025-12-03","present","2025-12-03T18:17:26.066Z","233"
"33","10","2025-12-03","present","2025-12-03T18:17:26.066Z","234"
"33","11","2025-12-03","absent","2025-12-03T18:17:26.066Z","235"
"33","12","2025-12-03","present","2025-12-03T18:17:26.066Z","236"
"33","13","2025-12-03","present","2025-12-03T18:17:26.066Z","237"
"33","14","2025-12-03","present","2025-12-03T18:17:26.066Z","238"
"33","15","2025-12-03","absent","2025-12-03T18:17:26.066Z","239"
"33","16","2025-12-03","present","2025-12-03T18:17:26.066Z","240"
"33","17","2025-12-03","present","2025-12-03T18:17:26.066Z","241"
"33","18","2025-12-03","present","2025-12-03T18:17:26.066Z","242"
"33","19","2025-12-03","absent","2025-12-03T18:17:26.066Z","243"
"33","20","2025-12-03","present","2025-12-03T18:17:26.066Z","244"
"33","21","2025-12-03","present","2025-12-03T18:17:26.066Z","245"
"33","22","2025-12-03","present","2025-12-03T18:17:26.066Z","246"
"33","23","2025-12-03","absent","2025-12-03T18:17:26.066Z","247"
"33","24","2025-12-03","present","2025-12-03T18:17:26.066Z","248"
"33","25","2025-12-03","present","2025-12-03T18:17:26.066Z","249"
"33","26","2025-12-03","present","2025-12-03T18:17:26.066Z","250"
"33","27","2025-12-03","absent","2025-12-03T18:17:26.066Z","251"
"33","28","2025-12-03","present","2025-12-03T18:17:26.066Z","252"
"33","29","2025-12-03","present","2025-12-03T18:17:26.066Z","253"
"33","30","2025-12-03","present","2025-12-03T18:17:26.066Z","254"
"33","31","2025-12-03","absent","2025-12-03T18:17:26.066Z","255"
"33","32","2025-12-03","present","2025-12-03T18:17:26.066Z","256"
"33","33","2025-12-03","present","2025-12-03T18:17:26.066Z","257"
"33","34","2025-12-03","present","2025-12-03T18:17:26.066Z","258"
"33","35","2025-12-03","absent","2025-12-03T18:17:26.066Z","259"
"33","36","2025-12-03","present","2025-12-03T18:17:26.066Z","260"
"33","37","2025-12-03","present","2025-12-03T18:17:26.066Z","261"
"33","38","2025-12-03","present","2025-12-03T18:17:26.066Z","262"
"33","39","2025-12-03","absent","2025-12-03T18:17:26.066Z","263"
"33","40","2025-12-03","absent","2025-12-03T18:17:26.066Z","264"
"33","41","2025-12-03","absent","2025-12-03T18:17:26.066Z","265"
"33","42","2025-12-03","absent","2025-12-03T18:17:26.066Z","266"
"33","43","2025-12-03","absent","2025-12-03T18:17:26.066Z","267"
"33","44","2025-12-03","absent","2025-12-03T18:17:26.066Z","268"
"33","45","2025-12-03","absent","2025-12-03T18:17:26.066Z","269"
"33","46","2025-12-03","absent","2025-12-03T18:17:26.066Z","270"
"33","47","2025-12-03","absent","2025-12-03T18:17:26.066Z","271"
"33","48","2025-12-03","absent","2025-12-03T18:17:26.066Z","272"
"33","49","2025-12-03","absent","2025-12-03T18:17:26.066Z","273"
"33","50","2025-12-03","absent","2025-12-03T18:17:26.066Z","274"
"33","51","2025-12-03","absent","2025-12-03T18:17:26.066Z","275"
"33","52","2025-12-03","absent","2025-12-03T18:17:26.066Z","276"
"33","53","2025-12-03","absent","2025-12-03T18:17:26.066Z","277"
"33","54","2025-12-03","present","2025-12-03T18:17:26.066Z","278"
"33","55","2025-12-03","absent","2025-12-03T18:17:26.066Z","279"
"33","56","2025-12-03","absent","2025-12-03T18:17:26.066Z","280"
"33","1","2025-08-28","present","2025-12-03T18:26:27.906Z","281"
"33","2","2025-08-28","present","2025-12-03T18:26:27.906Z","282"
"33","3","2025-08-28","absent","2025-12-03T18:26:27.906Z","283"
"33","4","2025-08-28","present","2025-12-03T18:26:27.906Z","284"
"33","5","2025-08-28","present","2025-12-03T18:26:27.906Z","285"
"33","6","2025-08-28","present","2025-12-03T18:26:27.906Z","286"
"33","7","2025-08-28","absent","2025-12-03T18:26:27.906Z","287"
"33","8","2025-08-28","present","2025-12-03T18:26:27.907Z","288"
"33","9","2025-08-28","present","2025-12-03T18:26:27.907Z","289"
"33","10","2025-08-28","present","2025-12-03T18:26:27.907Z","290"
"33","11","2025-08-28","absent","2025-12-03T18:26:27.907Z","291"
"33","12","2025-08-28","present","2025-12-03T18:26:27.907Z","292"
"33","13","2025-08-28","present","2025-12-03T18:26:27.907Z","293"
"33","14","2025-08-28","present","2025-12-03T18:26:27.907Z","294"
"33","15","2025-08-28","absent","2025-12-03T18:26:27.907Z","295"
"33","16","2025-08-28","present","2025-12-03T18:26:27.907Z","296"
"33","17","2025-08-28","present","2025-12-03T18:26:27.907Z","297"
"33","18","2025-08-28","present","2025-12-03T18:26:27.907Z","298"
"33","19","2025-08-28","absent","2025-12-03T18:26:27.907Z","299"
"33","20","2025-08-28","present","2025-12-03T18:26:27.907Z","300"
"33","21","2025-08-28","present","2025-12-03T18:26:27.907Z","301"
"33","22","2025-08-28","present","2025-12-03T18:26:27.907Z","302"
"33","23","2025-08-28","absent","2025-12-03T18:26:27.907Z","303"
"33","24","2025-08-28","present","2025-12-03T18:26:27.907Z","304"
"33","25","2025-08-28","present","2025-12-03T18:26:27.907Z","305"
"33","26","2025-08-28","present","2025-12-03T18:26:27.907Z","306"
"33","27","2025-08-28","absent","2025-12-03T18:26:27.907Z","307"
"33","28","2025-08-28","present","2025-12-03T18:26:27.907Z","308"
"33","29","2025-08-28","present","2025-12-03T18:26:27.907Z","309"
"33","30","2025-08-28","present","2025-12-03T18:26:27.907Z","310"
"33","31","2025-08-28","absent","2025-12-03T18:26:27.907Z","311"
"33","32","2025-08-28","present","2025-12-03T18:26:27.907Z","312"
"33","33","2025-08-28","present","2025-12-03T18:26:27.907Z","313"
"33","34","2025-08-28","present","2025-12-03T18:26:27.907Z","314"
"33","35","2025-08-28","absent","2025-12-03T18:26:27.907Z","315"
"33","36","2025-08-28","present","2025-12-03T18:26:27.907Z","316"
"33","37","2025-08-28","present","2025-12-03T18:26:27.907Z","317"
"33","38","2025-08-28","present","2025-12-03T18:26:27.907Z","318"
"33","53","2025-08-28","absent","2025-12-03T18:26:27.907Z","319"
"33","54","2025-08-28","present","2025-12-03T18:26:27.908Z","320"
"33","39","2025-08-28","absent","2025-12-03T18:26:27.907Z","321"
